# Simulation Minimum: 0.0 0.0 0.0
# Simulation Maximum: 141.0981 176.00237 130.5685
# Box Minimum: 70.54905 0.0 0.0
# Box Maximum: 141.0981 88.001185 65.28425
# <5562>
# ID	Position (x y z)	Area	type
75	72.51923 19.19734 56.8465	lh.cuneus	ex
76	72.20411 20.77028 57.13751	lh.cuneus	ex
77	71.43305 20.29002 54.42067	lh.cuneus	ex
78	71.63704 21.51094 55.66342	lh.cuneus	ex
79	72.54015 21.03916 59.82923	lh.cuneus	ex
80	72.16836 21.50537 58.34638	lh.cuneus	ex
81	72.72803 22.619 60.54254	lh.cuneus	ex
82	71.36351 23.20003 58.32972	lh.cuneus	ex
83	71.67935 21.74014 64.22945	lh.cuneus	ex
84	72.16734 21.30204 62.66518	lh.cuneus	ex
85	72.40817 22.73541 65.03328	lh.cuneus	ex
86	72.74804 22.37218 61.94418	lh.cuneus	ex
87	72.7029 23.69432 62.97932	lh.cuneus	ex
88	71.67713 23.64727 59.80349	lh.cuneus	ex
89	72.85091 23.61946 64.50415	lh.cuneus	ex
90	72.54621 25.08083 62.66483	lh.cuneus	ex
91	71.75041 25.36955 61.57019	lh.cuneus	ex
92	72.43976 26.37462 63.84412	lh.cuneus	ex
93	70.87716 24.69853 60.41395	lh.cuneus	ex
94	71.06289 26.70138 61.72025	lh.cuneus	ex
95	72.38568 27.8829 63.42269	lh.cuneus	ex
96	71.80453 27.92203 62.39336	lh.cuneus	ex
97	72.04961 29.45196 64.89723	lh.cuneus	ex
98	71.51332 29.55758 62.09885	lh.cuneus	ex
99	72.11177 31.07186 62.72936	lh.cuneus	ex
100	72.0669 31.00429 64.4984	lh.cuneus	ex
101	71.64443 32.6509 62.18072	lh.cuneus	ex
102	72.10344 33.6508 64.31707	lh.cuneus	ex
103	70.69567 62.74116 64.98022	lh.isthmuscingulate	ex
104	71.78046 33.86814 62.83254	lh.cuneus	ex
105	70.92185 32.58419 61.14729	lh.pericalcarine	ex
106	71.45427 35.44821 62.50364	lh.cuneus	ex
107	82.33535 57.59151 53.82719	rh.isthmuscingulate	ex
108	71.6867 36.33489 64.33264	lh.cuneus	ex
109	75.42962 25.26911 40.24981	rh.lingual	ex
110	73.9308 23.96655 39.49402	rh.lingual	ex
111	75.70387 41.67487 51.65927	rh.lingual	ex
112	71.61686 37.67057 64.79842	lh.cuneus	ex
113	74.83072 26.63585 41.64071	rh.lingual	ex
114	80.15959 31.66909 41.47676	rh.lingual	ex
115	82.45977 34.46024 41.13299	rh.lingual	ex
116	74.35605 34.2439 50.80022	rh.lingual	ex
117	76.11458 40.36394 50.49912	rh.lingual	ex
118	70.56457 36.18715 61.29659	lh.cuneus	ex
119	74.40345 41.69786 53.08441	rh.lingual	ex
120	71.74189 64.99292 64.81423	rh.isthmuscingulate	ex
121	71.04653 38.69651 62.9385	lh.cuneus	ex
122	70.92409 39.85251 63.45277	lh.cuneus	ex
123	70.97996 39.92725 65.04482	lh.cuneus	ex
124	78.29766 74.57434 61.93645	rh.isthmuscingulate	ex
125	80.68558 53.88205 57.2056	rh.lingual	ex
126	80.81774 36.49498 43.72242	rh.lingual	ex
127	71.99085 38.97763 62.86764	rh.lingual	ex
128	72.22931 43.05909 63.56342	rh.lingual	ex
129	80.23426 85.34246 32.56463	rh.entorhinal	ex
130	93.66395 84.90178 20.26013	rh.entorhinal	ex
131	106.82836 82.86565 15.22317	rh.fusiform	ex
132	105.42347 82.92515 15.45305	rh.fusiform	ex
133	108.96709 83.09755 12.40958	rh.inferiortemporal	ex
134	73.19535 82.17801 39.42901	rh.parahippocampal	ex
135	74.80905 82.20566 38.25765	rh.parahippocampal	ex
136	74.54456 82.73643 36.68598	rh.parahippocampal	ex
137	72.91484 82.94115 37.02252	rh.parahippocampal	ex
138	76.86643 83.47855 35.0059	rh.parahippocampal	ex
139	75.40845 83.31922 35.34225	rh.parahippocampal	ex
140	74.53988 84.36463 34.32172	rh.parahippocampal	ex
141	79.04811 84.36568 33.6709	rh.parahippocampal	ex
142	81.57455 84.96678 32.77275	rh.parahippocampal	ex
143	77.7022 84.39731 33.56911	rh.parahippocampal	ex
144	84.11 68.35796 39.78006	rh.parahippocampal	ex
145	84.54387 42.78305 43.61996	rh.lingual	ex
146	83.39134 51.48862 44.28625	rh.lingual	ex
147	71.87696 41.57254 64.2381	rh.lingual	ex
148	72.0599 35.45921 62.71976	rh.lingual	ex
149	73.21349 40.14737 60.02919	rh.lingual	ex
150	72.5944 41.12244 61.0018	rh.lingual	ex
151	72.81858 42.63654 60.33379	rh.lingual	ex
152	72.6569 43.70398 61.42782	rh.lingual	ex
153	100.30711 41.69909 36.48448	rh.fusiform	ex
154	86.03323 57.34689 40.70894	rh.lingual	ex
155	87.81602 60.75433 38.16349	rh.parahippocampal	ex
156	80.51847 43.37663 46.56762	rh.lingual	ex
157	87.44103 59.17063 39.04412	rh.parahippocampal	ex
158	87.09403 62.2544 38.23586	rh.parahippocampal	ex
159	105.00341 35.13189 35.45163	rh.fusiform	ex
160	104.11602 43.21515 35.71241	rh.fusiform	ex
161	102.37649 43.16334 36.00191	rh.fusiform	ex
162	98.36034 52.63243 34.38987	rh.fusiform	ex
163	85.09736 67.32218 39.05217	rh.parahippocampal	ex
164	109.17708 41.0862 34.48833	rh.fusiform	ex
165	102.22867 44.96125 35.78604	rh.fusiform	ex
166	95.03967 55.47876 35.05435	rh.fusiform	ex
167	93.74158 56.18722 35.45445	rh.fusiform	ex
168	115.22963 61.56767 26.85365	rh.fusiform	ex
169	122.01113 57.00653 26.36992	rh.inferiortemporal	ex
170	86.09219 54.74189 41.10245	rh.lingual	ex
171	86.92798 55.93048 40.24114	rh.lingual	ex
172	85.7286 62.41919 39.73399	rh.parahippocampal	ex
173	81.57103 64.95992 44.20729	rh.lingual	ex
174	83.65456 64.04551 42.31748	rh.parahippocampal	ex
175	87.93646 64.02428 37.0621	rh.parahippocampal	ex
176	83.83438 67.23347 40.89031	rh.parahippocampal	ex
177	81.90563 46.82533 45.84267	rh.lingual	ex
178	103.12411 55.9212 31.32302	rh.fusiform	ex
179	83.55515 53.58821 44.16163	rh.lingual	ex
180	88.27102 66.92394 35.87416	rh.parahippocampal	ex
181	86.01725 67.64675 38.12468	rh.parahippocampal	ex
182	88.17518 68.63098 35.3156	rh.parahippocampal	ex
183	83.04253 54.62906 45.11886	rh.lingual	ex
184	82.36044 62.09091 44.79325	rh.lingual	ex
185	81.30407 63.35364 45.56072	rh.lingual	ex
186	81.45432 66.51702 44.3302	rh.lingual	ex
187	87.06049 66.47243 37.44861	rh.parahippocampal	ex
188	72.48093 72.14368 60.23792	rh.isthmuscingulate	ex
189	73.59078 72.86423 58.80024	rh.isthmuscingulate	ex
190	112.25253 52.17015 30.26079	rh.fusiform	ex
191	109.76656 53.74455 30.04399	rh.fusiform	ex
192	95.42812 58.43172 33.78327	rh.fusiform	ex
193	95.37214 62.22995 31.79924	rh.fusiform	ex
194	80.86444 34.99229 42.52491	rh.lingual	ex
195	74.31585 56.37042 62.79175	rh.isthmuscingulate	ex
196	74.21023 60.4017 64.47554	rh.isthmuscingulate	ex
197	77.80345 47.58021 65.10101	rh.precuneus	ex
198	82.41046 42.7304 44.83295	rh.lingual	ex
199	81.97824 44.04061 45.28629	rh.lingual	ex
200	76.17907 49.7516 55.09687	rh.lingual	ex
201	76.96144 49.76932 53.68802	rh.lingual	ex
202	78.26792 49.89571 51.60232	rh.lingual	ex
203	80.44347 47.69624 48.07155	rh.lingual	ex
204	78.39715 52.62989 53.16267	rh.lingual	ex
205	79.32004 54.75321 52.04007	rh.lingual	ex
206	77.87267 51.05168 52.71377	rh.lingual	ex
207	74.06939 61.7465 59.39689	rh.isthmuscingulate	ex
208	71.28564 67.56906 61.84304	lh.isthmuscingulate	ex
209	81.19124 55.08136 56.31314	rh.isthmuscingulate	ex
210	78.77903 74.17846 62.18293	rh.isthmuscingulate	ex
211	74.40544 47.8515 64.02968	rh.precuneus	ex
212	73.39962 49.48415 64.06228	rh.precuneus	ex
213	70.77261 62.88383 63.11952	lh.isthmuscingulate	ex
214	71.29406 66.29125 61.16604	lh.isthmuscingulate	ex
215	72.83754 63.23156 58.4916	rh.isthmuscingulate	ex
216	71.07072 68.98352 61.15022	lh.isthmuscingulate	ex
217	70.66393 69.46809 59.63962	lh.isthmuscingulate	ex
218	76.42512 75.28384 53.63397	rh.isthmuscingulate	ex
219	75.37286 74.99695 56.79652	rh.isthmuscingulate	ex
220	74.7941 78.91503 52.94098	rh.isthmuscingulate	ex
221	70.73009 68.11223 58.61225	lh.isthmuscingulate	ex
222	73.85004 65.03304 55.16523	rh.isthmuscingulate	ex
223	71.45563 67.92396 60.15651	rh.isthmuscingulate	ex
224	73.67324 68.71301 55.63168	rh.isthmuscingulate	ex
225	71.72762 70.79689 59.85988	rh.isthmuscingulate	ex
226	72.45934 72.80608 61.51789	rh.isthmuscingulate	ex
227	73.4481 71.83273 57.64384	rh.isthmuscingulate	ex
228	72.37482 70.46041 58.05858	rh.isthmuscingulate	ex
229	75.71555 76.25366 55.46702	rh.isthmuscingulate	ex
230	74.11038 80.08393 51.84184	rh.isthmuscingulate	ex
231	75.29282 79.23298 51.1428	rh.isthmuscingulate	ex
232	76.32209 48.7991 62.56923	rh.precuneus	ex
233	82.57309 50.48446 58.74697	rh.isthmuscingulate	ex
234	76.06657 62.84684 53.69187	rh.isthmuscingulate	ex
235	76.76909 57.68849 57.05211	rh.isthmuscingulate	ex
236	74.96107 64.98906 54.30581	rh.isthmuscingulate	ex
237	74.44958 67.54697 54.10473	rh.isthmuscingulate	ex
238	81.07267 64.34866 45.38734	rh.lingual	ex
239	81.98929 67.63861 45.36281	rh.lingual	ex
240	74.78763 49.68593 62.19495	rh.precuneus	ex
241	72.26648 65.76511 57.50558	rh.isthmuscingulate	ex
242	75.96434 67.85554 53.26274	rh.isthmuscingulate	ex
243	71.09009 64.45862 62.70705	lh.isthmuscingulate	ex
244	71.08909 64.61978 61.51246	lh.isthmuscingulate	ex
245	70.90303 63.80261 60.11113	lh.isthmuscingulate	ex
246	71.30592 65.8466 64.35184	lh.isthmuscingulate	ex
247	71.22107 68.16209 64.91562	lh.isthmuscingulate	ex
248	72.28338 63.44413 64.49599	rh.isthmuscingulate	ex
249	74.93147 61.80953 56.46796	rh.isthmuscingulate	ex
250	74.95543 62.89082 54.55125	rh.isthmuscingulate	ex
251	88.05757 58.52631 50.15947	rh.isthmuscingulate	ex
252	81.02348 49.12352 47.44033	rh.lingual	ex
253	81.62012 51.59422 46.97084	rh.lingual	ex
254	71.108 65.47409 59.76483	lh.isthmuscingulate	ex
255	71.88265 64.11843 60.71449	rh.isthmuscingulate	ex
256	76.26723 47.78118 63.58489	rh.lingual	ex
257	80.71116 74.79667 48.46407	rh.isthmuscingulate	ex
258	77.71191 75.43405 51.14319	rh.isthmuscingulate	ex
259	81.18834 67.00176 45.26286	rh.lingual	ex
260	74.58125 80.40771 44.33073	rh.parahippocampal	ex
261	73.92491 62.65202 56.51599	rh.isthmuscingulate	ex
262	76.65058 59.29887 57.76829	rh.isthmuscingulate	ex
263	71.47471 66.1354 61.30271	rh.isthmuscingulate	ex
264	77.26098 65.7 53.79727	rh.isthmuscingulate	ex
265	71.26197 68.43407 64.34786	rh.isthmuscingulate	ex
266	70.97246 65.99826 58.72846	lh.isthmuscingulate	ex
267	71.39965 66.54317 63.20747	rh.isthmuscingulate	ex
268	75.82532 60.4779 57.76638	rh.isthmuscingulate	ex
269	75.22293 66.55849 54.76968	rh.isthmuscingulate	ex
270	71.84543 67.46967 58.20667	rh.isthmuscingulate	ex
271	80.14065 67.11217 52.42061	rh.isthmuscingulate	ex
272	81.94869 68.60423 51.74203	rh.isthmuscingulate	ex
273	71.29649 67.28448 63.83415	lh.isthmuscingulate	ex
274	82.01275 51.96658 57.85138	rh.isthmuscingulate	ex
275	82.32208 55.03169 55.7107	rh.isthmuscingulate	ex
276	76.3467 60.46567 57.37945	rh.isthmuscingulate	ex
277	77.31564 63.76004 53.7559	rh.isthmuscingulate	ex
278	78.83043 67.72253 52.84605	rh.isthmuscingulate	ex
279	78.37902 69.56639 53.68787	rh.isthmuscingulate	ex
280	76.84335 69.71444 55.239	rh.isthmuscingulate	ex
281	74.21945 75.16404 63.6413	rh.isthmuscingulate	ex
282	72.31247 74.01839 63.83099	rh.isthmuscingulate	ex
283	75.5865 75.32673 59.02776	rh.isthmuscingulate	ex
284	75.53401 77.22676 59.60154	rh.isthmuscingulate	ex
285	72.64058 75.30585 64.98507	rh.posteriorcingulate	ex
286	73.90031 76.12238 64.72064	rh.posteriorcingulate	ex
287	74.57034 77.48404 64.63447	rh.posteriorcingulate	ex
288	74.99659 79.64192 62.39475	rh.posteriorcingulate	ex
289	74.36276 78.93687 57.99313	rh.isthmuscingulate	ex
290	76.13995 60.76218 55.64773	rh.isthmuscingulate	ex
291	73.57699 81.09139 59.88134	rh.isthmuscingulate	ex
292	73.38322 80.80285 58.38093	rh.isthmuscingulate	ex
293	71.29067 69.95559 63.34481	rh.isthmuscingulate	ex
294	71.68192 72.75583 63.12456	rh.isthmuscingulate	ex
295	73.39083 73.79287 61.68748	rh.isthmuscingulate	ex
296	73.23162 74.36039 63.03858	rh.isthmuscingulate	ex
297	74.75337 79.63829 60.9106	rh.isthmuscingulate	ex
298	74.75784 78.29355 56.08984	rh.isthmuscingulate	ex
299	72.44629 69.06357 57.30731	rh.isthmuscingulate	ex
300	71.1226 69.73703 64.95018	lh.isthmuscingulate	ex
301	74.4755 50.98111 61.50219	rh.precuneus	ex
302	104.16803 33.83415 35.87977	rh.fusiform	ex
303	70.78531 70.53599 62.18369	lh.isthmuscingulate	ex
304	73.92323 80.79018 48.81642	rh.isthmuscingulate	ex
305	72.2845 64.20244 58.86721	rh.isthmuscingulate	ex
306	70.86692 70.79454 63.89213	lh.isthmuscingulate	ex
307	72.85511 82.59584 60.54216	rh.posteriorcingulate	ex
308	74.92005 74.44835 61.43716	rh.isthmuscingulate	ex
309	71.60176 85.12936 61.44074	rh.posteriorcingulate	ex
310	72.25762 82.17715 57.27644	rh.isthmuscingulate	ex
311	71.77409 83.96345 60.17108	rh.posteriorcingulate	ex
312	74.60086 80.66306 63.0924	rh.posteriorcingulate	ex
313	73.24264 82.98799 62.53252	rh.posteriorcingulate	ex
314	71.3703 83.83329 58.40577	rh.isthmuscingulate	ex
315	70.59356 84.82076 58.19723	rh.isthmuscingulate	ex
316	75.69752 72.92864 56.25988	rh.isthmuscingulate	ex
317	75.09851 74.1821 59.82988	rh.isthmuscingulate	ex
318	72.53264 84.54667 63.00664	rh.posteriorcingulate	ex
319	70.56649 4.60442 50.29929	lh.lingual	ex
320	71.24924 5.48212 50.65392	lh.lingual	ex
321	70.68066 5.69338 47.99164	lh.lingual	ex
322	70.8029 5.82009 51.83299	lh.lingual	ex
323	71.65378 6.33228 49.23832	lh.lingual	ex
324	71.84587 7.5116 49.92922	lh.lingual	ex
325	71.29175 8.24987 46.82526	lh.lingual	ex
326	71.95392 8.69576 48.70934	lh.lingual	ex
327	72.55518 10.11723 49.30303	lh.lingual	ex
328	70.83936 9.26642 44.61121	lh.lingual	ex
329	72.22608 12.07755 50.44798	lh.lingual	ex
330	73.13218 11.63772 48.27719	lh.lingual	ex
331	71.28611 9.56731 45.9148	lh.lingual	ex
332	70.82949 10.2639 43.69186	lh.lingual	ex
333	72.41562 11.15832 46.16784	lh.lingual	ex
334	70.81125 11.50148 43.77127	lh.lingual	ex
335	73.0521 11.97531 47.20771	lh.lingual	ex
336	72.98163 12.84466 49.42158	lh.lingual	ex
337	73.20149 13.71513 46.50149	lh.lingual	ex
338	71.95063 12.09394 44.94367	lh.lingual	ex
339	72.30496 13.42311 45.0407	lh.lingual	ex
340	71.0596 14.32473 43.60026	lh.lingual	ex
341	72.78189 14.33891 49.4267	lh.lingual	ex
342	72.18895 15.52452 50.42862	lh.lingual	ex
343	72.31292 17.03412 49.29466	lh.lingual	ex
344	73.08193 14.87178 47.57609	lh.lingual	ex
345	71.19861 15.88824 43.69289	lh.lingual	ex
346	72.6238 16.3596 47.34979	lh.lingual	ex
347	72.09546 16.84982 45.51235	lh.lingual	ex
348	71.98873 18.63334 49.20517	lh.lingual	ex
349	71.32767 18.38596 45.8321	lh.lingual	ex
350	71.41994 18.84278 51.69815	lh.lingual	ex
351	71.53182 19.49604 47.58016	lh.lingual	ex
352	73.69502 22.52505 38.72152	rh.lingual	ex
353	71.90681 19.37763 50.60972	lh.lingual	ex
354	71.41907 20.54112 52.17521	lh.lingual	ex
355	71.90594 21.07597 51.08678	lh.lingual	ex
356	71.10265 21.18416 47.87517	lh.lingual	ex
357	82.11793 32.44211 40.56281	rh.lingual	ex
358	72.23023 36.62034 64.38529	rh.lingual	ex
359	71.91811 37.85511 61.30641	rh.lingual	ex
360	72.08027 40.70333 62.77051	rh.lingual	ex
361	73.75878 44.29157 57.21509	rh.lingual	ex
362	70.77427 21.04011 53.12595	lh.lingual	ex
363	70.57971 21.67179 46.66624	lh.lingual	ex
364	73.11244 26.36197 41.89201	rh.lingual	ex
365	79.58152 32.82875 42.49257	rh.lingual	ex
366	71.20975 23.0219 54.04976	lh.lingual	ex
367	71.77347 22.41932 50.60587	lh.lingual	ex
368	71.48003 22.71131 49.1956	lh.lingual	ex
369	71.84849 23.92747 53.44644	lh.lingual	ex
370	72.2337 30.98454 51.46798	rh.lingual	ex
371	74.18477 29.27128 44.24192	rh.lingual	ex
372	77.61591 46.97066 53.20224	rh.lingual	ex
373	71.34678 26.48914 57.3761	lh.lingual	ex
374	71.78063 23.67334 51.75173	lh.lingual	ex
375	71.6339 25.66261 53.71314	lh.lingual	ex
376	71.65551 24.99779 51.24766	lh.lingual	ex
377	71.02363 24.69283 48.92689	lh.lingual	ex
378	71.19186 25.72421 49.83332	lh.lingual	ex
379	71.51953 26.04142 52.29606	lh.lingual	ex
380	70.80288 27.21799 50.13983	lh.lingual	ex
381	73.03773 30.61356 48.67701	rh.lingual	ex
382	73.78558 32.29333 48.92806	rh.lingual	ex
383	72.84028 32.50432 51.58914	rh.lingual	ex
384	73.5085 33.05167 50.52507	rh.lingual	ex
385	74.28013 30.64426 45.49262	rh.lingual	ex
386	75.42391 32.62241 46.47357	rh.lingual	ex
387	75.88212 33.07364 45.74824	rh.lingual	ex
388	74.33023 40.11521 52.86365	rh.lingual	ex
389	71.32794 26.88977 54.60115	lh.lingual	ex
390	71.00428 27.47398 51.7744	lh.lingual	ex
391	72.15407 29.85211 50.15297	rh.lingual	ex
392	72.81163 26.45924 44.4679	rh.lingual	ex
393	80.64456 29.362 40.77196	rh.lingual	ex
394	70.77788 27.81098 59.15034	lh.lingual	ex
395	71.12894 29.40996 58.64973	lh.lingual	ex
396	71.46741 27.23016 56.24887	lh.lingual	ex
397	71.65181 34.94302 59.77975	rh.lingual	ex
398	76.55005 35.58784 48.32342	rh.lingual	ex
399	71.45036 29.12236 56.897	lh.lingual	ex
400	71.05315 29.90681 55.56023	lh.lingual	ex
401	72.72153 37.48225 57.49317	rh.lingual	ex
402	70.81419 30.41102 59.10778	lh.lingual	ex
403	70.86338 31.65735 55.27168	lh.lingual	ex
404	73.46529 34.91425 52.95494	rh.lingual	ex
405	73.18341 40.72062 60.44426	rh.lingual	ex
406	78.39349 48.37268 61.78039	rh.lingual	ex
407	77.73131 50.57421 59.8095	rh.lingual	ex
408	79.38715 47.74252 49.56026	rh.lingual	ex
409	73.72696 50.30066 63.24309	rh.precuneus	ex
410	84.21049 51.125 43.18135	rh.lingual	ex
411	71.21172 31.69796 58.45685	lh.lingual	ex
412	71.39985 32.84477 57.52114	lh.lingual	ex
413	71.13402 33.02076 56.13068	lh.lingual	ex
414	83.57553 48.28398 57.88726	rh.lingual	ex
415	82.60585 48.76069 58.06675	rh.lingual	ex
416	70.70946 33.99225 58.18774	lh.lingual	ex
417	83.48023 36.71565 50.07207	rh.lingual	ex
418	70.73279 34.63874 55.29473	lh.lingual	ex
419	94.1989 38.5628 39.34985	rh.fusiform	ex
420	96.21112 40.12449 37.9111	rh.fusiform	ex
421	93.65871 58.86643 42.41732	rh.fusiform	ex
422	75.60014 28.32631 43.06679	rh.lingual	ex
423	73.34182 42.92763 58.50166	rh.lingual	ex
424	78.98586 44.33924 49.43733	rh.lingual	ex
425	72.80681 45.44385 60.59499	rh.lingual	ex
426	73.19858 46.42211 58.85528	rh.lingual	ex
427	73.71937 45.72741 57.46495	rh.lingual	ex
428	74.67728 46.6806 55.76838	rh.lingual	ex
429	82.53019 45.53793 45.06442	rh.lingual	ex
430	83.60465 46.06873 44.05843	rh.lingual	ex
431	75.00781 48.27972 56.17202	rh.lingual	ex
432	77.35669 48.61442 52.57652	rh.lingual	ex
433	86.55908 49.92897 41.61459	rh.lingual	ex
434	94.19765 57.14302 43.39396	rh.lingual	ex
435	71.64251 35.95705 61.28313	rh.lingual	ex
436	72.19998 37.5261 58.93026	rh.lingual	ex
437	70.64461 36.07568 55.6434	lh.lingual	ex
438	79.71451 48.17852 64.99142	rh.precuneus	ex
439	79.73032 48.5306 63.09924	rh.precuneus	ex
440	78.78006 33.24834 54.24254	rh.lingual	ex
441	82.05235 35.40081 52.33125	rh.lingual	ex
442	83.65182 36.43376 50.51171	rh.lingual	ex
443	71.83603 35.67729 58.87569	rh.lingual	ex
444	81.88076 35.6827 51.89161	rh.lingual	ex
445	80.8999 36.22046 51.82346	rh.lingual	ex
446	83.21152 37.43858 48.77207	rh.lingual	ex
447	73.3496 40.5125 59.45323	rh.lingual	ex
448	88.01006 58.13465 50.43869	rh.isthmuscingulate	ex
449	78.21103 27.80084 44.6272	rh.lingual	ex
450	79.61308 30.36009 41.55147	rh.lingual	ex
451	83.93887 37.32808 41.9173	rh.lingual	ex
452	71.88547 38.2407 64.50989	rh.lingual	ex
453	78.23752 41.0501 48.71194	rh.lingual	ex
454	84.81175 45.59804 43.2927	rh.lingual	ex
455	73.58586 48.01933 60.87274	rh.lingual	ex
456	88.14672 57.45569 50.64694	rh.lingual	ex
457	76.49154 29.73648 46.35999	rh.lingual	ex
458	72.96413 46.32416 61.79706	rh.lingual	ex
459	72.589 44.25237 64.42184	rh.lingual	ex
460	73.17379 45.77648 63.48832	rh.lingual	ex
461	73.28074 53.45109 64.22047	rh.precuneus	ex
462	73.41482 51.59584 62.55034	rh.precuneus	ex
463	73.41299 52.86733 62.39813	rh.precuneus	ex
464	70.59005 36.71929 56.9457	lh.lingual	ex
465	82.91256 37.32299 48.92449	rh.lingual	ex
466	77.87402 48.95022 62.19317	rh.precuneus	ex
467	81.18893 37.29724 49.35707	rh.lingual	ex
468	85.2607 44.10178 43.13664	rh.lingual	ex
469	80.63357 49.16953 59.75218	rh.lingual	ex
470	78.76411 46.33692 50.42295	rh.lingual	ex
471	82.28722 37.57559 43.17873	rh.lingual	ex
472	80.75682 48.82327 62.41039	rh.precuneus	ex
473	74.49663 54.26293 60.91649	rh.isthmuscingulate	ex
474	76.62241 60.9291 54.60007	rh.isthmuscingulate	ex
475	76.04907 51.25178 56.28343	rh.lingual	ex
476	79.20528 53.24787 51.8763	rh.lingual	ex
477	79.88031 54.84367 50.42549	rh.lingual	ex
478	78.2193 42.95826 49.79616	rh.lingual	ex
479	73.52531 60.7866 62.20052	rh.isthmuscingulate	ex
480	79.10807 49.5478 50.28361	rh.lingual	ex
